,genres,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode
1930,mexican indie,0.0644611111111111,0.6378111111111111,262177.47777777776,0.7280666666666666,0.0065403553333333,0.2548777777777777,-7.991299999999999,0.0634866666666666,128.0984666666667,0.6394333333333334,56.93333333333333,11,0
1931,mexican metal,8.99e-06,0.183,263333.0,0.978,0.643,0.378,-4.346,0.126,129.63299999999998,0.0793,2.0,5,1
1932,mexican pop,0.3241584972839683,0.6396297230624757,236850.32915208235,0.6419437176939767,0.0192010089509168,0.1852076443705763,-7.788921468953257,0.0575084872905813,127.64695773675676,0.5765306330988309,54.31754747900892,7,1
1933,mexican pop punk,0.00904,0.488,207787.0,0.897,5.91e-05,0.311,-6.502999999999999,0.114,172.054,0.8140000000000001,69.0,8,1
1934,mexican rock,0.1908074382631498,0.5702693758663482,260543.5728804644,0.6834799311127167,0.0789920431445426,0.231333849587552,-8.862033650864706,0.0668978060463181,134.1190420927688,0.5649807850454044,51.86170355019836,4,1
1935,mexican rock-and-roll,0.5957716916416916,0.5271984493284495,168385.47891830388,0.4926281287601288,0.0510841932776668,0.1854383426573426,-10.184711469086466,0.0440680772005771,122.72063199356204,0.6579269558219559,36.6834237984238,7,1
1936,mexican tech house,0.00055,0.8009999999999999,430476.0,0.812,0.723,0.0208,-8.958,0.0444,125.988,0.276,0.0,1,1
1937,mexican techno,6.35e-05,0.775,431484.0,0.69,0.899,0.682,-9.097,0.0797,128.0,0.0326,0.0,7,1
1938,mexican traditional,0.5277666666666666,0.5243571428571429,149492.7142857143,0.7185238095238095,0.0007543357142857,0.1286904761904762,-6.725476190476191,0.04625,117.12554761904762,0.9096904761904764,16.047619047619047,0,1
1939,miami bass,0.0356252095382395,0.8444015440115443,266681.5648773448,0.6317123809523809,0.071721572069264,0.2109665295815296,-10.687790699855704,0.1700777496392495,129.568575988456,0.6195908080808081,34.511161616161615,1,1
1940,miami hip hop,0.1604928434754098,0.7206828514080272,212754.05912189785,0.6874931491818735,0.0096525383864112,0.253270747280464,-7.29366665130454,0.1816783922737314,126.02166506287254,0.5581711331999848,52.19603397576757,11,1
1941,miami indie,0.0124,0.585,264000.0,0.62,0.0164,0.135,-9.075,0.0538,80.021,0.725,55.0,6,1
1942,miami metal,0.0058695333333333,0.528,215227.0,0.823,0.0570966666666666,0.1796666666666666,-4.513666666666668,0.0449,100.62166666666668,0.3383333333333334,52.0,5,0
1943,michigan indie,0.468,0.527,297237.5,0.7794999999999999,0.02005695,0.1367499999999999,-9.392,0.1412,109.7695,0.5850000000000001,34.0,2,1
1944,microhouse,0.2365025803921568,0.6028283088235294,329296.92647058825,0.6122717401960786,0.5856408970588237,0.16463125,-11.069251225490197,0.0688718137254902,124.6264987745098,0.3913276960784313,21.256127450980397,5,1
1945,microtonal,0.9174,0.28085,411973.3,0.13902,0.5695,0.13584,-21.0744,0.05071,105.43850000000002,0.0600099999999999,5.6,0,1
1946,middle earth,0.8703869043869042,0.1998156954156954,178091.6474936475,0.0892870152670152,0.3276727014847015,0.116655797055797,-26.082740040740035,0.0368044226044226,89.15819343119341,0.2096389718389718,51.7038577038577,7,0
1947,middle eastern traditional,0.9830833333333334,0.2199166666666666,252623.75,0.7283333333333334,0.3837083333333333,0.6251666666666665,-6.233833333333332,0.0499083333333333,79.37891666666668,0.3844166666666668,0.0833333333333333,2,1
1948,midwest americana,0.540253275,0.52118125,246989.74375,0.4196874999999999,0.0912765249999999,0.323,-9.812675,0.039518125,113.3029875,0.390825,24.4,7,1
1949,midwest emo,0.0712912098989898,0.4732363636363637,219587.4767676768,0.7120828282828282,0.1157106171717171,0.1582490909090909,-7.427125252525252,0.0488774747474747,122.1419212121212,0.4439214141414142,44.19191919191919,7,1
1950,military cadence,0.8004545454545454,0.5356363636363637,148600.0909090909,0.2678454545454545,0.0103901363636363,0.2192454545454544,-12.085999999999997,0.040290909090909,111.23963636363638,0.5390909090909092,20.181818181818183,0,1
1951,military rap,0.0247216666666666,0.65075,245800.41666666663,0.7441666666666666,1.765e-06,0.3400416666666667,-6.284291666666666,0.1058583333333333,118.9665416666667,0.3681666666666666,59.45833333333333,9,1
1952,milwaukee indie,0.463346,0.417,215676.5,0.5305,0.1766049999999999,0.1251499999999999,-10.3495,0.045875,131.76600000000002,0.42375,24.5,7,1
1953,mindfulness,0.07485,0.3635,151211.5,0.41953095,0.504335,0.584,-12.645,0.03945,64.979,0.226,28.25,9,1
1954,minecraft,0.4093732758620688,0.5963793103448276,186519.3275862069,0.5081312068965518,0.3779429310344828,0.1020689655172413,-12.423482758620692,0.1149568965517241,112.94363793103447,0.3648827586206896,57.396551724137936,11,1
1955,minimal dub,0.0124285,0.661,432923.75,0.81475,0.90575,0.1794999999999999,-10.342,0.074525,129.26325,0.367,9.0,7,1
1956,minimal dubstep,0.00879,0.392,302134.0,0.67,0.851,0.133,-9.193,0.0513,170.00599999999997,0.0688,0.0,1,1
1957,minimal melodic techno,0.0332018,0.7579,486067.6,0.61252,0.7493400000000001,0.093696,-10.221439999999998,0.084474,126.28856000000005,0.5310900000000001,0.8800000000000001,6,1
1958,minimal tech house,0.0363347285185185,0.7710364197530867,569089.637037037,0.730988888888889,0.7277336790123458,0.1171953086419753,-9.778719135802469,0.0626624691358024,124.70345555555558,0.3942114814814815,4.511111111111111,11,0
1959,minimal techno,0.1170930998076923,0.7052217948717948,377195.5820512821,0.6757760256410256,0.6961220705128205,0.1475630128205128,-10.1557108974359,0.0685828205128205,125.27088782051284,0.3937445512820514,7.592948717948717,0,1
1960,minimal wave,0.1575985279999999,0.5891,271776.68,0.6609599999999999,0.5250503279999998,0.203612,-8.968839999999998,0.0486979999999999,137.05422000000002,0.470856,17.14,9,0
1961,minimalism,0.8577715932563963,0.2991914649489903,363147.1216551847,0.1751412678448367,0.5415445043309242,0.1239460623925325,-24.060767235244143,0.0491796575239048,99.63355183897517,0.2398042280822736,37.46235208084031,4,1
1962,minneapolis indie,0.241263984126984,0.5161412698412698,284057.5325396826,0.6016453968253967,0.135169196,0.1906631746031746,-9.234718253968255,0.07013,141.52703333333332,0.5274692063492064,20.323015873015876,9,1
1963,minneapolis metal,0.000989,0.602,273194.0,0.955,0.0133,0.207,-4.888,0.154,126.009,0.193,58.0,6,1
1964,minneapolis punk,0.000635901,0.2675,154671.8,0.8946000000000001,0.181965,0.1332999999999999,-6.651299999999999,0.17635,162.7624,0.4629,37.3,11,1
1965,minneapolis sound,0.1870788275490935,0.7108876754342012,323421.6230798798,0.6161202836223444,0.0600141351294569,0.1704337656776493,-10.777269234163269,0.0501006284564265,119.2896024408164,0.6663530733959273,36.19897923939859,11,1
1966,minnesota hip hop,0.1847520251177394,0.7827411302982731,204383.1403453689,0.6950943485086343,0.0115368981632653,0.1960375196232339,-5.412480219780219,0.1556989324960754,112.7574169544741,0.7004408163265305,57.229670329670334,11,0
1967,mississippi hip hop,0.3395930094736842,0.6992115789473684,286941.86,0.65052,0.0054091451578947,0.2245206315789473,-7.307422105263159,0.1301591578947368,107.80754578947368,0.4553352631578947,53.282105263157895,8,1
1968,mississippi indie,0.2898719999999999,0.605,277144.8,0.6460000000000001,0.12296,0.14906,-8.8858,0.03586,133.84740000000002,0.3628,3.4,4,0
1969,mizrahi,0.6559999999999999,0.3167142857142857,277078.2857142857,0.2579428571428571,0.5293571428571429,0.143,-19.05785714285715,0.0411714285714285,105.7567142857143,0.2133857142857143,37.71428571428572,5,0
1970,mluvene slovo,0.674,0.493,202560.0,0.588,3.78e-06,0.128,-5.8210000000000015,0.0574,147.049,0.731,0.0,5,0
1971,mod revival,0.0858600133333333,0.4399861111111111,198783.69444444444,0.7549583333333334,0.0158237361111111,0.2617527777777778,-8.166041666666668,0.0583902777777777,149.72784722222224,0.6351527777777778,37.65277777777778,4,1
1972,modern alternative pop,0.1057261037037037,0.5985925925925926,164516.92592592596,0.6840740740740741,0.0046395181481481,0.3310740740740739,-6.520111111111111,0.1241037037037037,112.1062962962963,0.5413333333333334,42.51851851851852,5,0
1973,modern alternative rock,0.1112886123871001,0.5597099292930946,224749.05674103956,0.7555783891759861,0.071604036852934,0.1918293434595565,-6.009874228133134,0.0691354421450963,121.02996648869882,0.4761918329415471,51.65495045424271,2,1
1974,modern big band,0.4386333333333334,0.4584444444444444,577202.5555555555,0.6056222222222222,0.181433,0.4422222222222222,-10.427666666666669,0.0823,122.00555555555556,0.5775555555555556,27.33333333333333,8,1
1975,modern blues,0.3422143890736101,0.5487181048105261,291035.76772464544,0.5297751363637543,0.1177156407110149,0.1782758345976117,-10.68995354406427,0.0485806060881166,122.60186583227048,0.5688023176719547,38.07064893960445,9,1
1976,modern blues rock,0.1940290075236841,0.5381053924336532,254676.69157851813,0.6789316105150884,0.0927052999543258,0.2025438863793211,-6.920419574000879,0.0671597866867432,121.59184548654244,0.5036545410628018,48.4004724261246,7,1
1977,modern bollywood,0.4053768074404419,0.6722022410990512,355352.2004452309,0.6086905109066122,0.0552144632306524,0.1897735664691591,-8.736450803401324,0.1287891101209515,113.51585895439842,0.644710982757415,20.70994427839827,7,1
1978,modern cello,0.1795883333333333,0.3390000000000001,328722.3333333334,0.3055833333333334,0.5404202499999999,0.1606666666666666,-15.246666666666664,0.0541583333333333,104.23683333333332,0.1204083333333333,46.58333333333333,10,1
1979,modern country rock,0.2080880533939083,0.5710340057731222,213247.8307136368,0.7105608414867944,0.0434275386063356,0.1870269104161391,-6.204624330135572,0.0561875450140567,125.25831330505125,0.5774084801427378,51.27442879771801,7,1
1980,modern dream pop,0.2718104007936507,0.5170507936507936,241250.6865079365,0.6394769841269843,0.4302101563492064,0.1351042063492063,-7.551453968253968,0.0393636507936508,134.19270793650793,0.4285091269841269,52.28174603174603,0,1
1981,modern folk rock,0.4164442628277675,0.582008101422387,259617.0702844774,0.5464863172541744,0.1109259616493506,0.1938043166357452,-9.253081199752629,0.0481209431045145,125.37092435064932,0.5223335111317254,50.51835188620903,0,1
1982,modern funk,0.3439429925925925,0.6538787037037038,297539.62013888895,0.6261875,0.384359904599537,0.1550188966049382,-9.173870293209877,0.0689841358024691,116.82686203703702,0.6786478086419752,34.739891975308645,0,1
1983,modern hard rock,0.0859857945652173,0.5121304347826087,246718.03260869565,0.7642499999999999,0.0050790204347826,0.3166260869565217,-7.039260869565216,0.0650347826086956,125.12429347826088,0.477358695652174,37.35869565217392,11,1
1984,modern indie pop,0.3347341238095238,0.6355904761904762,218773.4571428572,0.5519523809523809,0.0675245292380952,0.2352714285714285,-8.413780952380954,0.1417619047619047,115.69305714285716,0.509095238095238,63.8,5,1
1985,modern jazz piano,0.7320854700854702,0.5068034188034187,439054.96581196575,0.2294531623931624,0.4604583885470085,0.1167974358974359,-16.8251452991453,0.0709102564102564,92.51747863247864,0.1410153846153846,23.88034188034188,5,1
1986,modern jazz trio,0.4814444444444444,0.5476666666666667,272079.8888888888,0.3574888888888889,0.8864444444444445,0.2356666666666666,-15.909777777777778,0.0717111111111111,135.87177777777774,0.5271111111111111,43.333333333333336,0,1
1987,modern old-time,0.1603,0.48625,255586.25,0.5985,5.2675e-06,0.15775,-6.9685,0.02905,153.386,0.6872499999999999,47.5,9,1
1988,modern performance,0.8763482105263158,0.1904778947368421,366632.66315789474,0.1063514736842105,0.5694285625263159,0.1272338947368421,-25.367058947368417,0.0459662105263158,83.83708526315787,0.1278411578947368,15.36,1,1
1989,modern power pop,0.0554513644735264,0.4907975824175823,190282.1173293373,0.844004995004995,0.0881388073396603,0.1635871974691974,-6.24514370962371,0.063683926073926,138.86531995337992,0.6736366846486846,34.683210123210124,2,1
1990,modern psychedelic folk,0.0422,0.7246666666666667,328653.33333333326,0.7090000000000001,0.2326666666666666,0.0602666666666666,-12.085333333333333,0.0378333333333333,136.247,0.7586666666666666,55.66666666666666,11,0
1991,modern reggae,0.2593483148534022,0.7131534252258899,231258.28924488288,0.5404321454914254,0.0135178820752043,0.1723905190853771,-8.380612164238737,0.2056698429528551,123.24627961614117,0.6844036019423443,42.55410289507653,7,1
1992,modern rock,0.1579620739104031,0.5407148999484617,252433.0962283604,0.7167789211275699,0.083039449211309,0.1922045785079404,-6.521634013901403,0.0655155977230588,124.25132546856914,0.4779223403941502,52.806296280012205,7,1
1993,modern salsa,0.4498593293166323,0.6155856004351427,285386.3024064972,0.722542205089583,3.677494097167169e-05,0.2250237763816218,-6.877800061219457,0.0519799600972464,117.08348549451227,0.7914442742191218,47.70416468474182,0,1
1994,modern ska punk,0.0606331609374999,0.5156984374999999,190381.11822916663,0.8604770833333335,0.0621085984427083,0.23026890625,-5.4917203125,0.0914005208333333,130.90799583333333,0.7194010416666667,43.44010416666666,0,1
1995,modern southern rock,0.1976824399551066,0.5414048821548821,276444.8265993266,0.6493566217732885,0.0671688301010101,0.160538327721661,-6.904414421997754,0.060774214365881,115.8184068462402,0.4800951178451178,42.90993265993266,11,1
1996,modern string quartet,0.8927916666666667,0.2627916666666667,315259.5416666667,0.1383416666666666,0.7131805555555556,0.1209430555555555,-19.79095833333333,0.0452638888888888,108.29734722222224,0.1102875,17.25,7,1
1997,modern swing,0.6535000000000002,0.5431666666666667,343260.16666666674,0.2160666666666667,0.0996383333333333,0.1349166666666666,-15.238333333333337,0.0628833333333333,121.65,0.5006666666666667,17.833333333333332,5,0
1998,modern uplift,0.0428,0.4313333333333333,198858.0,0.7763333333333334,0.0,0.1763333333333333,-3.2999999999999994,0.0385,166.62966666666662,0.5966666666666667,61.33333333333334,10,1
1999,modular synth,0.284,0.6525000000000001,350633.5,0.433,0.8485,0.691,-14.023,0.09765,133.988,0.3505999999999999,17.5,5,1
2000,modular techno,0.000199,0.81,401520.0,0.906,0.948,0.0985,-8.349,0.0789,124.596,0.0362,0.0,8,1
2001,moldovan pop,0.0794476660952381,0.7453404761904763,190770.1595238095,0.8645571428571428,0.065611537,0.1549802380952381,-4.933442857142857,0.0551619047619047,129.29954523809525,0.4723476190476191,45.62857142857143,9,1
2002,mollywood,0.8640666666666666,0.4939199999999999,233777.61333333328,0.3605466666666667,0.03420792,0.2029466666666667,-10.82428,0.2208599999999999,89.91310666666666,0.6008800000000001,9.84,5,1
2003,mongolian hip hop,0.0352828909090909,0.6987272727272726,156030.27272727276,0.6236818181818182,0.6807863636363639,0.1661090909090908,-8.412500000000001,0.1164545454545454,153.38354545454544,0.6138954545454545,0.0,11,1
2004,mongolian pop,0.0352828909090909,0.6987272727272726,156030.27272727276,0.6236818181818182,0.6807863636363639,0.1661090909090908,-8.412500000000001,0.1164545454545454,153.38354545454544,0.6138954545454545,0.0,11,1
2005,monterrey indie,0.206,0.506,228581.0,0.614,0.0205,0.0889,-4.628,0.0312,99.783,0.371,3.0,5,0
2006,montreal indie,0.0719244444444444,0.5791666666666667,257325.9444444444,0.6498888888888888,0.1860268277777778,0.1084277777777777,-9.111166666666668,0.0811222222222222,104.38455555555556,0.5816111111111112,27.611111111111114,6,1
2007,moog,0.7024742696892394,0.3732614177489178,301177.0747120439,0.2782645929962894,0.6048554326669758,0.1514073003633271,-18.507716336193567,0.0474108685064935,107.13536862631416,0.3543629736781076,27.55112283549784,1,1
2008,moombahton,0.0902146181318681,0.621819597069597,256135.3452380952,0.8324734432234431,0.0979700301098901,0.2364310439560439,-4.907842032967033,0.1184070054945054,132.47179761904763,0.4518603479853481,31.577838827838825,1,1
2009,moravian folk,0.887,0.316,561262.5,0.214,0.00297695,0.30705,-12.2085,0.03985,157.59,0.405,2.5,7,1
2010,morna,0.77875,0.61775,270966.75,0.455,0.0002308,0.1465749999999999,-11.742,0.035875,108.6985,0.607,54.0,4,1
2011,moroccan pop,0.20265,0.57375,227326.5,0.6605000000000001,6.525e-06,0.132225,-6.7045,0.0391249999999999,109.079,0.42025,47.75,6,1
2012,motivation,0.675384,0.6396719999999998,328713.072,0.285248,6.50104e-06,0.2048924,-19.173924,0.8331239999999995,94.91599599999998,0.5730176,11.872,6,1
2013,motown,0.3914037867402084,0.5967280983155623,229857.51518606,0.5416380744642358,0.0444057272712161,0.1849608481774979,-10.34744590374698,0.055312380823569,117.38557764722418,0.6577486331091429,33.688494707843326,0,1
2014,mountain dulcimer,0.9226221153846152,0.4161858974358974,195315.03493589745,0.1101258461538461,0.0003593277467948,0.2813111538461538,-20.61711057692308,0.0564710576923077,112.07352147435898,0.3031198717948718,12.295833333333334,7,1
2015,movie tunes,0.7034639485990087,0.4932265697142826,174629.34832923542,0.3608627260091392,0.0723453804537487,0.2140333863193408,-13.699882607204591,0.0986129810528904,110.89829323789274,0.4822032886240252,41.69503609847763,0,1
